6.833299999999999841e+01,6.066669999999999163e+02,4.100000000000000000e+01
6.833299999999999841e+01,6.616669999999999163e+02,5.500000000000000000e+01
6.900000000000000000e+01,6.013330000000000837e+02,3.900000000000000000e+01
6.933299999999999841e+01,6.606669999999999163e+02,5.300000000000000000e+01
6.933299999999999841e+01,6.613330000000000837e+02,5.500000000000000000e+01
6.933299999999999841e+01,6.760000000000000000e+02,3.700000000000000000e+01
6.933299999999999841e+01,6.990000000000000000e+02,4.300000000000000000e+01
6.966700000000000159e+01,7.023330000000000837e+02,4.500000000000000000e+01
7.000000000000000000e+01,5.606669999999999163e+02,5.700000000000000000e+01
7.000000000000000000e+01,5.613330000000000837e+02,4.500000000000000000e+01
7.000000000000000000e+01,5.866669999999999163e+02,5.100000000000000000e+01
7.000000000000000000e+01,6.123330000000000837e+02,4.300000000000000000e+01
7.000000000000000000e+01,6.413330000000000837e+02,5.100000000000000000e+01
7.033299999999999841e+01,5.670000000000000000e+02,5.700000000000000000e+01
7.033299999999999841e+01,5.760000000000000000e+02,3.300000000000000000e+01
7.033299999999999841e+01,6.610000000000000000e+02,4.900000000000000000e+01
7.066700000000000159e+01,5.526669999999999163e+02,5.700000000000000000e+01
7.066700000000000159e+01,5.843330000000000837e+02,4.900000000000000000e+01
7.066700000000000159e+01,6.183330000000000837e+02,5.500000000000000000e+01
7.066700000000000159e+01,6.533330000000000837e+02,5.300000000000000000e+01
7.100000000000000000e+01,6.493330000000000837e+02,3.300000000000000000e+01
7.133299999999999841e+01,5.646669999999999163e+02,5.300000000000000000e+01
7.133299999999999841e+01,5.726669999999999163e+02,5.700000000000000000e+01
7.166700000000000159e+01,5.263330000000000837e+02,4.500000000000000000e+01
7.166700000000000159e+01,6.606669999999999163e+02,4.500000000000000000e+01
7.200000000000000000e+01,5.600000000000000000e+02,5.300000000000000000e+01
7.200000000000000000e+01,5.656669999999999163e+02,5.500000000000000000e+01
7.200000000000000000e+01,6.743330000000000837e+02,3.500000000000000000e+01
7.200000000000000000e+01,6.893330000000000837e+02,4.900000000000000000e+01
7.266700000000000159e+01,5.216669999999999163e+02,4.700000000000000000e+01
7.266700000000000159e+01,6.213330000000000837e+02,3.100000000000000000e+01
7.300000000000000000e+01,5.980000000000000000e+02,3.300000000000000000e+01
7.300000000000000000e+01,6.876669999999999163e+02,5.100000000000000000e+01
7.333299999999999841e+01,5.240000000000000000e+02,4.900000000000000000e+01
7.333299999999999841e+01,7.013330000000000837e+02,4.100000000000000000e+01
7.366700000000000159e+01,5.216669999999999163e+02,4.700000000000000000e+01
7.366700000000000159e+01,6.563330000000000837e+02,3.500000000000000000e+01
7.400000000000000000e+01,5.753330000000000837e+02,5.300000000000000000e+01
7.433299999999999841e+01,5.923330000000000837e+02,4.100000000000000000e+01
7.466700000000000159e+01,5.940000000000000000e+02,5.700000000000000000e+01
7.500000000000000000e+01,5.750000000000000000e+02,5.300000000000000000e+01
7.500000000000000000e+01,5.910000000000000000e+02,5.500000000000000000e+01
7.500000000000000000e+01,6.556669999999999163e+02,4.100000000000000000e+01
7.500000000000000000e+01,7.080000000000000000e+02,4.300000000000000000e+01
7.566700000000000159e+01,5.170000000000000000e+02,4.100000000000000000e+01
7.566700000000000159e+01,5.906669999999999163e+02,5.500000000000000000e+01
7.566700000000000159e+01,6.003330000000000837e+02,3.300000000000000000e+01
7.566700000000000159e+01,6.423330000000000837e+02,5.100000000000000000e+01
7.566700000000000159e+01,6.876669999999999163e+02,5.100000000000000000e+01
7.600000000000000000e+01,5.646669999999999163e+02,3.300000000000000000e+01
7.600000000000000000e+01,6.693330000000000837e+02,5.500000000000000000e+01
7.666700000000000159e+01,5.733330000000000837e+02,5.100000000000000000e+01
7.666700000000000159e+01,6.273330000000000837e+02,5.900000000000000000e+01
7.733299999999999841e+01,5.436669999999999163e+02,5.500000000000000000e+01
7.733299999999999841e+01,6.230000000000000000e+02,3.100000000000000000e+01
7.766700000000000159e+01,5.576669999999999163e+02,5.700000000000000000e+01
7.766700000000000159e+01,6.280000000000000000e+02,5.300000000000000000e+01
7.800000000000000000e+01,5.693330000000000837e+02,5.500000000000000000e+01
7.800000000000000000e+01,5.730000000000000000e+02,5.700000000000000000e+01
7.800000000000000000e+01,6.570000000000000000e+02,3.500000000000000000e+01
7.800000000000000000e+01,7.050000000000000000e+02,4.500000000000000000e+01
7.833299999999999841e+01,5.653330000000000837e+02,3.300000000000000000e+01
7.833299999999999841e+01,5.663330000000000837e+02,5.700000000000000000e+01
7.833299999999999841e+01,5.746669999999999163e+02,5.700000000000000000e+01
7.833299999999999841e+01,6.960000000000000000e+02,4.900000000000000000e+01
7.866700000000000159e+01,5.156669999999999163e+02,4.300000000000000000e+01
7.866700000000000159e+01,5.486669999999999163e+02,5.700000000000000000e+01
7.866700000000000159e+01,5.966669999999999163e+02,4.100000000000000000e+01
7.866700000000000159e+01,6.013330000000000837e+02,5.500000000000000000e+01
7.900000000000000000e+01,6.800000000000000000e+02,4.900000000000000000e+01
7.900000000000000000e+01,6.980000000000000000e+02,4.900000000000000000e+01
7.900000000000000000e+01,7.056669999999999163e+02,4.300000000000000000e+01
7.933299999999999841e+01,5.540000000000000000e+02,5.300000000000000000e+01
7.933299999999999841e+01,5.640000000000000000e+02,5.100000000000000000e+01
7.933299999999999841e+01,5.686669999999999163e+02,5.500000000000000000e+01
7.966700000000000159e+01,5.743330000000000837e+02,5.100000000000000000e+01
7.966700000000000159e+01,6.496669999999999163e+02,3.100000000000000000e+01
8.000000000000000000e+01,5.226669999999999163e+02,4.500000000000000000e+01
8.000000000000000000e+01,5.663330000000000837e+02,5.700000000000000000e+01
8.000000000000000000e+01,6.510000000000000000e+02,3.300000000000000000e+01
8.033299999999999841e+01,5.633330000000000837e+02,5.100000000000000000e+01
8.033299999999999841e+01,7.130000000000000000e+02,4.100000000000000000e+01
8.066700000000000159e+01,5.183330000000000837e+02,4.100000000000000000e+01
8.100000000000000000e+01,5.523330000000000837e+02,5.500000000000000000e+01
8.100000000000000000e+01,5.593330000000000837e+02,5.500000000000000000e+01
8.100000000000000000e+01,5.760000000000000000e+02,5.900000000000000000e+01
8.100000000000000000e+01,6.503330000000000837e+02,3.300000000000000000e+01
8.100000000000000000e+01,6.820000000000000000e+02,5.300000000000000000e+01
8.166700000000000159e+01,5.230000000000000000e+02,4.500000000000000000e+01
8.166700000000000159e+01,6.003330000000000837e+02,4.100000000000000000e+01
8.166700000000000159e+01,6.103330000000000837e+02,5.700000000000000000e+01
8.200000000000000000e+01,5.143330000000000837e+02,4.500000000000000000e+01
8.200000000000000000e+01,5.650000000000000000e+02,5.300000000000000000e+01
8.200000000000000000e+01,6.013330000000000837e+02,3.900000000000000000e+01
8.200000000000000000e+01,6.383330000000000837e+02,5.900000000000000000e+01
8.233299999999999841e+01,5.500000000000000000e+02,4.900000000000000000e+01
8.233299999999999841e+01,5.523330000000000837e+02,5.500000000000000000e+01
8.233299999999999841e+01,6.100000000000000000e+02,5.700000000000000000e+01
8.233299999999999841e+01,6.953330000000000837e+02,3.500000000000000000e+01
8.233299999999999841e+01,7.103330000000000837e+02,3.500000000000000000e+01
8.266700000000000159e+01,5.643330000000000837e+02,5.300000000000000000e+01
8.266700000000000159e+01,6.813330000000000837e+02,5.300000000000000000e+01
8.266700000000000159e+01,6.816669999999999163e+02,4.700000000000000000e+01
8.300000000000000000e+01,6.366669999999999163e+02,2.900000000000000000e+01
8.333299999999999841e+01,6.436669999999999163e+02,3.500000000000000000e+01
8.366700000000000159e+01,6.446669999999999163e+02,3.500000000000000000e+01
8.366700000000000159e+01,6.483330000000000837e+02,5.100000000000000000e+01
8.366700000000000159e+01,7.130000000000000000e+02,3.700000000000000000e+01
8.400000000000000000e+01,6.570000000000000000e+02,3.300000000000000000e+01
8.433299999999999841e+01,6.643330000000000837e+02,5.300000000000000000e+01
8.433299999999999841e+01,6.930000000000000000e+02,5.100000000000000000e+01
8.466700000000000159e+01,5.156669999999999163e+02,4.300000000000000000e+01
8.466700000000000159e+01,5.726669999999999163e+02,5.500000000000000000e+01
8.466700000000000159e+01,5.730000000000000000e+02,5.500000000000000000e+01
8.466700000000000159e+01,6.403330000000000837e+02,5.300000000000000000e+01
8.466700000000000159e+01,6.676669999999999163e+02,4.700000000000000000e+01
8.466700000000000159e+01,6.770000000000000000e+02,4.900000000000000000e+01
8.500000000000000000e+01,5.133330000000000837e+02,4.100000000000000000e+01
8.500000000000000000e+01,5.746669999999999163e+02,5.700000000000000000e+01
8.500000000000000000e+01,5.980000000000000000e+02,3.500000000000000000e+01
8.500000000000000000e+01,6.223330000000000837e+02,3.500000000000000000e+01
8.500000000000000000e+01,6.353330000000000837e+02,3.100000000000000000e+01
8.500000000000000000e+01,6.643330000000000837e+02,5.300000000000000000e+01
8.500000000000000000e+01,6.760000000000000000e+02,5.100000000000000000e+01
8.500000000000000000e+01,6.976669999999999163e+02,3.500000000000000000e+01
8.533299999999999841e+01,6.876669999999999163e+02,4.500000000000000000e+01
8.533299999999999841e+01,7.070000000000000000e+02,4.900000000000000000e+01
8.533299999999999841e+01,7.116669999999999163e+02,4.700000000000000000e+01
8.566700000000000159e+01,5.473330000000000837e+02,4.900000000000000000e+01
8.566700000000000159e+01,5.550000000000000000e+02,5.700000000000000000e+01
8.566700000000000159e+01,5.663330000000000837e+02,5.700000000000000000e+01
8.566700000000000159e+01,5.686669999999999163e+02,5.900000000000000000e+01
8.566700000000000159e+01,6.560000000000000000e+02,5.900000000000000000e+01
8.566700000000000159e+01,6.580000000000000000e+02,5.100000000000000000e+01
8.566700000000000159e+01,7.140000000000000000e+02,4.100000000000000000e+01
8.600000000000000000e+01,5.560000000000000000e+02,5.100000000000000000e+01
8.600000000000000000e+01,6.120000000000000000e+02,3.100000000000000000e+01
8.600000000000000000e+01,6.413330000000000837e+02,5.300000000000000000e+01
8.600000000000000000e+01,6.940000000000000000e+02,5.100000000000000000e+01
8.633299999999999841e+01,5.510000000000000000e+02,3.700000000000000000e+01
8.633299999999999841e+01,5.533330000000000837e+02,5.700000000000000000e+01
8.666700000000000159e+01,5.303330000000000837e+02,4.900000000000000000e+01
8.666700000000000159e+01,6.746669999999999163e+02,4.900000000000000000e+01
8.666700000000000159e+01,7.066669999999999163e+02,4.900000000000000000e+01
8.666700000000000159e+01,7.156669999999999163e+02,4.500000000000000000e+01
8.700000000000000000e+01,5.833330000000000837e+02,5.500000000000000000e+01
8.700000000000000000e+01,6.130000000000000000e+02,3.100000000000000000e+01
8.733299999999999841e+01,5.633330000000000837e+02,5.500000000000000000e+01
8.766700000000000159e+01,5.576669999999999163e+02,5.300000000000000000e+01
8.800000000000000000e+01,5.663330000000000837e+02,5.300000000000000000e+01
8.833299999999999841e+01,5.450000000000000000e+02,5.100000000000000000e+01
8.866700000000000159e+01,5.086669999999999732e+02,4.500000000000000000e+01
8.866700000000000159e+01,5.100000000000000000e+02,4.700000000000000000e+01
8.866700000000000159e+01,5.830000000000000000e+02,5.700000000000000000e+01
8.866700000000000159e+01,6.143330000000000837e+02,2.900000000000000000e+01
8.866700000000000159e+01,6.660000000000000000e+02,5.100000000000000000e+01
8.866700000000000159e+01,7.130000000000000000e+02,3.900000000000000000e+01
8.933299999999999841e+01,5.820000000000000000e+02,5.900000000000000000e+01
8.933299999999999841e+01,6.193330000000000837e+02,5.700000000000000000e+01
8.933299999999999841e+01,6.470000000000000000e+02,5.900000000000000000e+01
8.933299999999999841e+01,6.686669999999999163e+02,2.900000000000000000e+01
8.966700000000000159e+01,5.816669999999999163e+02,5.700000000000000000e+01
8.966700000000000159e+01,5.920000000000000000e+02,5.700000000000000000e+01
8.966700000000000159e+01,6.190000000000000000e+02,5.700000000000000000e+01
8.966700000000000159e+01,6.773330000000000837e+02,5.300000000000000000e+01
8.966700000000000159e+01,6.990000000000000000e+02,3.300000000000000000e+01
9.000000000000000000e+01,5.503330000000000837e+02,4.500000000000000000e+01
9.000000000000000000e+01,6.626669999999999163e+02,3.900000000000000000e+01
9.000000000000000000e+01,6.903330000000000837e+02,5.300000000000000000e+01
9.033299999999999841e+01,5.580000000000000000e+02,5.300000000000000000e+01
9.033299999999999841e+01,5.923330000000000837e+02,5.700000000000000000e+01
9.033299999999999841e+01,6.553330000000000837e+02,5.300000000000000000e+01
9.033299999999999841e+01,6.983330000000000837e+02,3.100000000000000000e+01
9.066700000000000159e+01,5.553330000000000837e+02,3.700000000000000000e+01
9.100000000000000000e+01,6.543330000000000837e+02,3.100000000000000000e+01
9.100000000000000000e+01,6.953330000000000837e+02,4.500000000000000000e+01
9.133299999999999841e+01,6.343330000000000837e+02,5.500000000000000000e+01
9.133299999999999841e+01,6.446669999999999163e+02,2.700000000000000000e+01
9.133299999999999841e+01,6.883330000000000837e+02,4.300000000000000000e+01
9.166700000000000159e+01,5.596669999999999163e+02,5.900000000000000000e+01
9.166700000000000159e+01,6.573330000000000837e+02,5.500000000000000000e+01
9.166700000000000159e+01,6.576669999999999163e+02,5.500000000000000000e+01
9.200000000000000000e+01,6.003330000000000837e+02,5.700000000000000000e+01
9.233299999999999841e+01,5.110000000000000000e+02,4.300000000000000000e+01
9.266700000000000159e+01,5.746669999999999163e+02,5.700000000000000000e+01
9.300000000000000000e+01,5.150000000000000000e+02,4.500000000000000000e+01
9.300000000000000000e+01,6.193330000000000837e+02,5.900000000000000000e+01
9.333299999999999841e+01,6.026669999999999163e+02,5.700000000000000000e+01
9.333299999999999841e+01,6.986669999999999163e+02,5.300000000000000000e+01
9.366700000000000159e+01,5.596669999999999163e+02,5.700000000000000000e+01
9.366700000000000159e+01,6.356669999999999163e+02,2.900000000000000000e+01
9.375000000000000000e+01,6.475000000000000000e+02,2.700000000000000000e+01
9.400000000000000000e+01,5.393330000000000837e+02,5.100000000000000000e+01
9.400000000000000000e+01,5.576669999999999163e+02,5.700000000000000000e+01
9.400000000000000000e+01,5.896669999999999163e+02,5.900000000000000000e+01
9.433299999999999841e+01,6.043330000000000837e+02,2.900000000000000000e+01
9.433299999999999841e+01,7.116669999999999163e+02,3.500000000000000000e+01
9.433299999999999841e+01,7.240000000000000000e+02,4.500000000000000000e+01
9.466700000000000159e+01,5.756669999999999163e+02,5.700000000000000000e+01
9.466700000000000159e+01,5.860000000000000000e+02,6.100000000000000000e+01
9.466700000000000159e+01,6.770000000000000000e+02,2.700000000000000000e+01
9.466700000000000159e+01,7.040000000000000000e+02,5.100000000000000000e+01
9.500000000000000000e+01,5.526669999999999163e+02,5.100000000000000000e+01
9.500000000000000000e+01,7.093330000000000837e+02,4.500000000000000000e+01
9.525000000000000000e+01,6.777500000000000000e+02,2.700000000000000000e+01
9.533299999999999841e+01,5.473330000000000837e+02,4.900000000000000000e+01
9.566700000000000159e+01,5.570000000000000000e+02,3.900000000000000000e+01
9.566700000000000159e+01,6.663330000000000837e+02,2.700000000000000000e+01
9.566700000000000159e+01,7.126669999999999163e+02,3.700000000000000000e+01
9.600000000000000000e+01,6.246669999999999163e+02,5.700000000000000000e+01
9.600000000000000000e+01,6.713330000000000837e+02,3.900000000000000000e+01
9.600000000000000000e+01,7.060000000000000000e+02,4.900000000000000000e+01
9.625000000000000000e+01,6.685000000000000000e+02,2.700000000000000000e+01
9.633299999999999841e+01,5.946669999999999163e+02,2.900000000000000000e+01
9.633299999999999841e+01,7.150000000000000000e+02,4.500000000000000000e+01
9.633299999999999841e+01,7.203330000000000837e+02,3.700000000000000000e+01
9.666700000000000159e+01,5.523330000000000837e+02,5.900000000000000000e+01
9.666700000000000159e+01,5.840000000000000000e+02,5.700000000000000000e+01
9.666700000000000159e+01,5.876669999999999163e+02,5.700000000000000000e+01
9.666700000000000159e+01,6.000000000000000000e+02,5.500000000000000000e+01
9.666700000000000159e+01,6.003330000000000837e+02,5.500000000000000000e+01
9.666700000000000159e+01,6.263330000000000837e+02,5.700000000000000000e+01
9.666700000000000159e+01,7.156669999999999163e+02,4.900000000000000000e+01
9.666700000000000159e+01,7.200000000000000000e+02,4.300000000000000000e+01
9.700000000000000000e+01,5.670000000000000000e+02,5.700000000000000000e+01
9.700000000000000000e+01,5.673330000000000837e+02,5.500000000000000000e+01
9.700000000000000000e+01,6.753330000000000837e+02,4.900000000000000000e+01
9.700000000000000000e+01,6.770000000000000000e+02,2.500000000000000000e+01
9.700000000000000000e+01,7.036669999999999163e+02,3.100000000000000000e+01
9.700000000000000000e+01,7.150000000000000000e+02,4.900000000000000000e+01
9.733299999999999841e+01,5.896669999999999163e+02,5.500000000000000000e+01
9.766700000000000159e+01,5.176669999999999163e+02,4.300000000000000000e+01
9.766700000000000159e+01,5.693330000000000837e+02,5.300000000000000000e+01
9.766700000000000159e+01,6.866669999999999163e+02,5.500000000000000000e+01
9.800000000000000000e+01,7.060000000000000000e+02,4.900000000000000000e+01
9.833299999999999841e+01,5.400000000000000000e+02,4.700000000000000000e+01
9.833299999999999841e+01,6.206669999999999163e+02,2.700000000000000000e+01
9.833299999999999841e+01,6.406669999999999163e+02,6.100000000000000000e+01
9.866700000000000159e+01,5.673330000000000837e+02,5.500000000000000000e+01
9.866700000000000159e+01,6.886669999999999163e+02,5.300000000000000000e+01
9.866700000000000159e+01,7.220000000000000000e+02,4.700000000000000000e+01
9.900000000000000000e+01,7.063330000000000837e+02,3.100000000000000000e+01
9.933299999999999841e+01,6.060000000000000000e+02,5.700000000000000000e+01
9.933299999999999841e+01,6.306669999999999163e+02,6.100000000000000000e+01
9.933299999999999841e+01,7.206669999999999163e+02,3.300000000000000000e+01
9.966700000000000159e+01,6.673330000000000837e+02,2.900000000000000000e+01
1.000000000000000000e+02,5.583330000000000837e+02,4.100000000000000000e+01
1.000000000000000000e+02,5.783330000000000837e+02,6.100000000000000000e+01
1.000000000000000000e+02,7.216669999999999163e+02,3.700000000000000000e+01
1.007500000000000000e+02,6.210000000000000000e+02,2.700000000000000000e+01
1.010000000000000000e+02,5.406669999999999163e+02,4.700000000000000000e+01
1.010000000000000000e+02,6.060000000000000000e+02,5.700000000000000000e+01
1.010000000000000000e+02,6.180000000000000000e+02,6.100000000000000000e+01
1.013329999999999984e+02,5.620000000000000000e+02,4.300000000000000000e+01
1.013329999999999984e+02,6.813330000000000837e+02,5.300000000000000000e+01
1.016670000000000016e+02,5.630000000000000000e+02,5.300000000000000000e+01
1.016670000000000016e+02,5.656669999999999163e+02,5.900000000000000000e+01
1.016670000000000016e+02,6.853330000000000837e+02,2.500000000000000000e+01
1.020000000000000000e+02,5.593330000000000837e+02,5.700000000000000000e+01
1.020000000000000000e+02,6.636669999999999163e+02,5.500000000000000000e+01
1.020000000000000000e+02,6.970000000000000000e+02,5.500000000000000000e+01
1.023329999999999984e+02,6.420000000000000000e+02,2.500000000000000000e+01
1.023329999999999984e+02,6.920000000000000000e+02,4.300000000000000000e+01
1.023329999999999984e+02,7.120000000000000000e+02,3.100000000000000000e+01
1.023329999999999984e+02,7.213330000000000837e+02,4.900000000000000000e+01
1.026670000000000016e+02,5.763330000000000837e+02,5.700000000000000000e+01
1.026670000000000016e+02,6.956669999999999163e+02,5.300000000000000000e+01
1.030000000000000000e+02,5.313330000000000837e+02,4.300000000000000000e+01
1.030000000000000000e+02,6.596669999999999163e+02,2.700000000000000000e+01
1.030000000000000000e+02,6.643330000000000837e+02,5.500000000000000000e+01
1.030000000000000000e+02,6.656669999999999163e+02,3.500000000000000000e+01
1.030000000000000000e+02,6.870000000000000000e+02,2.700000000000000000e+01
1.032500000000000000e+02,6.607500000000000000e+02,2.700000000000000000e+01
1.033329999999999984e+02,5.563330000000000837e+02,5.500000000000000000e+01
1.033329999999999984e+02,5.626669999999999163e+02,5.300000000000000000e+01
1.033329999999999984e+02,6.183330000000000837e+02,5.900000000000000000e+01
1.040000000000000000e+02,7.046669999999999163e+02,5.300000000000000000e+01
1.040000000000000000e+02,7.070000000000000000e+02,3.500000000000000000e+01
1.042500000000000000e+02,6.767500000000000000e+02,2.700000000000000000e+01
1.043329999999999984e+02,7.250000000000000000e+02,3.500000000000000000e+01
1.046670000000000016e+02,5.500000000000000000e+02,5.100000000000000000e+01
1.046670000000000016e+02,6.103330000000000837e+02,2.700000000000000000e+01
1.046670000000000016e+02,6.476669999999999163e+02,2.300000000000000000e+01
